ÀÏÀÚ,½Ãµµ¸í,À¾¸éµ¿¸í,°ÅÁÖÀÎ±¸,±Ù¹«ÀÎ±¸,¹æ¹®ÀÎ±¸,ÃÑ À¯µ¿ÀÎ±¸,±³Åë·®,Æò±Õ ¼Óµµ,Æò±Õ ¼Ò¿ä ½Ã°£,Æò±Õ ±â¿Â,ÀÏ°­¼ö·®,Æò±Õ Ç³¼Ó,µ¥ÀÌÅÍ±âÁØÀÏÀÚ
2018-12-27,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70086.496,7102.301,71405.241,148594.037,0.0,25.889,23.111,0.5,0.0,4.2,2020-12-15
2018-12-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71726.747,7284.181,66899.307,145910.235,0.0,26.333000000000002,22.889,0.1,1.5,5.8,2020-12-15
2018-12-29,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76565.681,5609.978,72986.565,155162.224,0.0,27.555999999999997,21.333000000000002,1.0,0.0,4.4,2020-12-15
2018-12-30,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,78022.63,5171.966,72883.277,156077.872,0.0,28.111,21.221999999999998,1.1,0.0,3.3,2020-12-15
2019-01-18,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73424.411,7089.391,77361.081,157874.884,0.0,27.333000000000002,20.555999999999997,4.7,0.0,1.6,2020-12-15
2019-01-19,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75674.059,5602.278,82388.554,163664.891,0.0,26.889,22.0,7.9,0.5,2.0,2020-12-15
2019-01-20,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,80138.925,5738.367,75624.1,161501.392,0.0,28.555999999999997,20.222,5.8,0.0,4.9,2020-12-15
2019-01-21,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74968.738,7838.175,72481.207,155288.119,0.0,27.0,21.111,5.0,0.0,3.2,2020-12-15
2019-01-22,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72011.008,7449.32,75648.728,155109.056,0.0,27.111,21.221999999999998,6.7,0.0,2.2,2020-12-15
2019-01-23,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70996.691,7375.693,76151.299,154523.684,0.0,27.666999999999998,20.666999999999998,6.6,0.0,2.5,2020-12-15
2019-01-24,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72051.357,7467.412,78070.427,157589.196,0.0,27.778000000000002,20.778000000000002,3.2,0.0,1.7,2020-12-15
2019-01-25,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71430.977,7118.423,71934.43,150483.831,0.0,27.111,21.889,4.3,0.0,3.6,2020-12-15
2019-01-26,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76258.569,5704.256,75420.133,157382.958,0.0,26.889,22.221999999999998,3.1,0.0,5.2,2020-12-15
2019-01-27,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75403.203,5101.236,77304.81,157809.249,0.0,28.444000000000003,20.889,3.8,0.0,1.9,2020-12-15
2019-01-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72253.047,7546.386,69890.432,149689.864,0.0,27.555999999999997,20.889,6.6,0.0,3.5,2020-12-15
2019-01-29,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71778.938,7621.224,73714.601,153114.763,0.0,27.555999999999997,20.666999999999998,4.6,0.0,1.7,2020-12-15
2019-01-30,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71781.227,6957.693,71461.163,150200.083,0.0,26.889,21.221999999999998,7.0,0.0,1.3,2020-12-15
2019-01-31,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75261.697,7366.634,70279.352,152907.683,0.0,26.889,21.221999999999998,3.6,19.5,3.7,2020-12-15
2019-02-01,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74998.7,8729.091,62730.593,146458.383,0.0,26.111,23.555999999999997,3.6,0.0,3.8,2020-12-15
2019-02-02,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74368.14,7172.574,70340.266,151880.981,0.0,27.555999999999997,21.778000000000002,8.8,0.0,1.9,2020-12-15
2019-02-03,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,77349.262,5798.672,66189.352,149337.286,0.0,28.444000000000003,20.0,12.8,14.0,5.4,2020-12-15
2019-02-04,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,78103.802,5474.125,77324.381,160902.308,0.0,29.889,18.333,5.2,0.0,2.9,2020-12-15
2019-02-05,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71780.485,4175.592,87941.411,163897.489,0.0,29.333000000000002,19.111,7.8,0.0,2.1,2020-12-15
2019-02-06,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76334.235,5651.664,75642.213,157628.112,0.0,29.778000000000002,18.555999999999997,9.9,0.0,1.5,2020-12-15
2019-02-07,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76215.324,9226.748,69627.27,155069.342,0.0,27.0,21.555999999999997,5.5,5.0,2.6,2020-12-15
2019-02-08,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74135.352,8816.913,67814.944,150767.209,0.0,27.221999999999998,21.0,2.2,0.0,2.2,2020-12-15
2019-02-09,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,77329.659,6884.746,70620.997,154835.403,0.0,27.778000000000002,21.0,2.0,0.0,3.6,2020-12-15
2019-02-10,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,79823.78,5739.472,72483.472,158046.724,0.0,29.111,19.555999999999997,2.2,0.0,2.3,2020-12-15
2019-02-11,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76438.761,8531.672,68284.665,153255.098,0.0,26.778000000000002,20.666999999999998,2.7,0.0,3.8,2020-12-15
2019-02-12,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73921.865,8352.982,71322.778,153597.625,0.0,27.666999999999998,20.778000000000002,4.5,0.0,2.1,2020-12-15
2019-02-13,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74629.799,8805.965,69984.932,153420.697,0.0,26.555999999999997,21.889,5.3,0.0,2.4,2020-12-15
2019-02-14,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73004.995,8682.932,73224.985,154912.911,0.0,27.333000000000002,21.111,3.8,0.0,1.9,2020-12-15
2019-02-15,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73509.851,7926.985,72142.602,153579.438,0.0,26.555999999999997,22.111,5.0,0.0,1.9,2020-12-15
2019-02-16,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74381.776,6692.397,76916.561,157990.735,0.0,26.555999999999997,22.0,3.3,0.0,3.9,2020-12-15
2019-02-17,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,77005.4,5918.875,79430.606,162354.881,0.0,28.221999999999998,20.444000000000003,2.5,0.0,2.6,2020-12-15
2019-02-18,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72853.022,9063.534,72991.033,154907.588,0.0,26.889,21.444000000000003,5.7,2.0,1.4,2020-12-15
2019-02-19,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75127.425,8785.125,70267.401,154179.951,0.0,27.111,21.0,7.6,11.0,2.4,2020-12-15
2019-02-20,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74466.212,8047.569,75402.211,157915.992,0.0,27.0,20.889,5.4,0.0,1.8,2020-12-15
2019-02-21,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75570.279,8565.506,74231.05,158366.835,0.0,27.0,20.666999999999998,5.9,0.0,2.0,2020-12-15
2019-02-22,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65126.322,8355.576,75884.296,149366.195,0.0,26.555999999999997,22.444000000000003,7.1,2.0,1.6,2020-12-15
2019-02-23,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74330.858,6433.262,83655.983,164420.103,0.0,27.0,21.221999999999998,7.6,0.0,2.2,2020-12-15
2019-02-24,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73159.547,5474.863,79540.24,158174.65,0.0,28.444000000000003,20.222,8.9,0.0,2.3,2020-12-15
2019-02-25,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72599.865,9289.774,70094.876,151984.516,0.0,27.444000000000003,20.889,6.7,0.0,1.4,2020-12-15
2019-02-26,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72740.013,8295.149,73434.022,154469.184,0.0,27.333000000000002,21.555999999999997,6.5,0.0,1.8,2020-12-15
2019-02-27,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73280.413,8394.414,70461.253,152136.08,0.0,26.221999999999998,22.889,9.5,5.0,2.2,2020-12-15
2019-02-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71853.369,8593.776,69792.879,150240.024,0.0,26.889,21.666999999999998,8.2,0.0,2.0,2020-12-15
2019-03-01,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76143.398,7282.56,76033.403,159459.361,0.0,28.889,18.889,6.5,0.0,1.4,2020-12-15
2019-03-02,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73601.735,6800.322,77429.266,157831.324,0.0,27.555999999999997,20.778000000000002,10.1,0.0,2.1,2020-12-15
2019-03-03,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,79643.381,5317.858,68372.632,153333.871,0.0,28.111,20.666999999999998,10.7,10.0,2.6,2020-12-15
2019-03-04,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71843.539,8491.368,69638.093,149973.0,0.0,25.444000000000003,22.221999999999998,7.8,3.0,2.4,2020-12-15
2019-03-05,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70871.629,8171.011,67827.902,146870.542,0.0,27.111,20.666999999999998,8.9,0.5,1.7,2020-12-15
2019-03-06,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70873.015,7916.008,68472.957,147261.98,0.0,25.0,22.444000000000003,9.1,10.5,2.6,2020-12-15
2019-03-07,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69057.874,7942.346,67889.617,144889.837,0.0,27.0,21.444000000000003,6.7,0.0,3.8,2020-12-15
2019-03-08,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69789.45,8163.346,69359.642,147312.438,0.0,26.889,21.333000000000002,5.7,0.0,1.3,2020-12-15
2019-03-09,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72765.253,6139.261,73897.057,152801.571,0.0,26.778000000000002,22.555999999999997,9.7,5.0,2.3,2020-12-15
2019-03-10,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,80708.519,5215.342,70354.12,156277.982,0.0,28.221999999999998,21.0,9.7,11.5,3.6,2020-12-15
2019-03-11,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69672.427,7790.245,67330.953,144793.625,0.0,27.221999999999998,20.555999999999997,8.9,0.5,3.4,2020-12-15
2019-03-12,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69248.243,7949.447,66120.686,143318.375,0.0,27.0,21.221999999999998,9.2,0.0,4.5,2020-12-15
2019-03-13,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67046.31,7341.502,64892.797,139280.608,0.0,26.666999999999998,21.111,6.6,0.0,3.6,2020-12-15
2019-03-14,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66607.238,7497.071,67126.698,141231.007,0.0,27.333000000000002,20.666999999999998,8.1,0.0,2.3,2020-12-15
2019-03-15,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69020.573,7954.028,71167.731,148142.332,0.0,26.778000000000002,21.0,8.8,0.0,4.3,2020-12-15
2019-03-16,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74181.219,5939.687,73834.258,153955.165,0.0,26.778000000000002,22.111,8.7,0.0,3.6,2020-12-15
2019-03-17,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76783.255,5034.596,76309.164,158127.015,0.0,28.444000000000003,20.222,9.7,0.0,2.2,2020-12-15
2019-03-18,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69525.919,7943.026,71741.717,149210.662,0.0,27.333000000000002,20.778000000000002,8.8,2.0,1.8,2020-12-15
2019-03-19,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67920.708,7440.097,72808.049,148168.854,0.0,27.555999999999997,20.444000000000003,9.6,0.0,1.4,2020-12-15
2019-03-20,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68395.229,7623.089,71650.21,147668.527,0.0,26.889,21.444000000000003,14.2,2.0,4.5,2020-12-15
2019-03-21,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67698.168,7466.342,72014.094,147178.604,0.0,27.111,20.666999999999998,9.5,0.0,3.4,2020-12-15
2019-03-22,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66844.919,8180.663,73792.724,148818.305,0.0,26.111,22.111,6.2,0.0,2.7,2020-12-15
2019-03-23,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71446.246,5760.727,75579.939,152786.913,0.0,27.111,21.221999999999998,7.3,0.0,4.0,2020-12-15
2019-03-24,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76766.774,5097.595,78371.42,160235.79,0.0,28.555999999999997,19.555999999999997,5.5,0.0,2.2,2020-12-15
2019-03-25,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70061.027,7934.752,76406.939,154402.718,0.0,27.221999999999998,21.111,8.0,0.0,1.9,2020-12-15
2019-03-26,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69588.864,7276.631,81480.358,158345.853,0.0,27.444000000000003,21.0,13.1,0.0,2.9,2020-12-15
2019-03-27,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,63791.599,7006.16,81382.826,152180.584,0.0,27.555999999999997,20.778000000000002,16.4,0.0,4.5,2020-12-15
2019-03-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66605.474,7395.219,80014.308,154015.001,0.0,27.333000000000002,20.778000000000002,13.2,0.0,1.9,2020-12-15
2019-03-29,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65000.265,7273.472,75068.339,147342.075,0.0,26.778000000000002,21.444000000000003,11.9,0.0,1.6,2020-12-15
2019-03-30,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70432.951,5883.387,78429.228,154745.566,0.0,25.333000000000002,22.444000000000003,9.6,0.0,4.0,2020-12-15
2019-03-31,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76182.424,4737.873,71760.505,152680.801,0.0,25.889,21.221999999999998,7.3,0.0,5.8,2020-12-15
2019-04-01,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71369.827,8769.184,63629.126,143768.137,0.0,25.444000000000003,23.221999999999998,9.3,0.0,3.6,2020-12-15
2019-04-02,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68777.948,8592.411,70383.929,147754.288,0.0,26.778000000000002,21.333000000000002,8.6,0.0,2.0,2020-12-15
2019-04-03,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69213.334,8640.555,78213.625,156067.515,0.0,27.444000000000003,21.0,8.0,0.0,2.3,2020-12-15
2019-04-04,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69353.04,8162.231,83243.545,160758.816,0.0,27.555999999999997,20.666999999999998,9.1,0.0,2.6,2020-12-15
2019-04-05,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69343.49,8120.549,79561.991,157026.03,0.0,26.0,22.221999999999998,13.5,0.0,3.2,2020-12-15
2019-04-06,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72859.567,6683.941,75338.869,154882.377,0.0,26.889,21.333000000000002,13.5,0.0,2.3,2020-12-15
2019-04-07,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76370.325,5164.452,72975.136,154509.913,0.0,28.666999999999998,20.444000000000003,16.8,3.5,2.5,2020-12-15
2019-04-08,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70860.366,8272.776,73551.255,152684.397,0.0,26.778000000000002,21.666999999999998,12.9,0.0,1.3,2020-12-15
2019-04-09,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71367.673,8403.118,77858.791,157629.582,0.0,26.555999999999997,21.889,14.5,5.5,3.0,2020-12-15
2019-04-10,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70765.522,8211.579,77606.938,156584.038,0.0,27.666999999999998,20.444000000000003,9.5,6.0,3.0,2020-12-15
2019-04-11,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67905.52,8049.783,75914.401,151869.704,0.0,26.666999999999998,20.666999999999998,10.4,0.0,1.7,2020-12-15
2019-04-12,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66609.41,8300.019,85129.666,160039.096,0.0,26.333000000000002,22.444000000000003,10.3,0.0,1.6,2020-12-15
2019-04-13,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71807.427,5680.842,83037.825,160526.095,0.0,26.666999999999998,21.889,11.4,0.0,1.7,2020-12-15
2019-04-14,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,76076.556,5197.977,78707.413,159981.947,0.0,29.221999999999998,19.444000000000003,11.4,0.0,1.8,2020-12-15
2019-04-15,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69562.78,8392.338,70633.635,148588.753,0.0,27.0,21.221999999999998,10.0,0.0,1.9,2020-12-15
2019-04-16,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68611.338,8015.309,68509.794,145136.441,0.0,26.889,21.666999999999998,13.5,0.0,1.6,2020-12-15
2019-04-17,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67255.792,7594.323,75571.94,150422.055,0.0,27.333000000000002,20.778000000000002,14.1,0.0,1.9,2020-12-15
2019-04-18,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68933.154,7901.698,73843.677,150678.529,0.0,26.555999999999997,21.333000000000002,14.6,0.0,1.6,2020-12-15
2019-04-19,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68224.894,7668.684,76745.397,152638.975,0.0,26.555999999999997,21.444000000000003,15.6,0.0,2.0,2020-12-15
2019-04-20,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71321.145,5910.565,83457.591,160689.302,0.0,27.0,21.889,16.4,0.0,1.6,2020-12-15
2019-04-21,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75845.936,4708.46,81415.269,161969.665,0.0,28.778000000000002,18.889,17.2,0.0,1.6,2020-12-15
2019-04-22,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68514.461,7754.406,74269.524,150538.391,0.0,27.221999999999998,21.111,18.3,0.0,1.9,2020-12-15
2019-04-23,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69839.354,7814.032,79868.632,157522.017,0.0,26.666999999999998,21.444000000000003,18.6,11.5,1.8,2020-12-15
2019-04-24,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67573.7,7172.216,72191.984,146937.899,0.0,26.778000000000002,21.221999999999998,16.7,0.0,2.9,2020-12-15
2019-04-25,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66446.452,7405.104,74055.174,147906.73,0.0,27.0,20.444000000000003,14.8,0.0,1.7,2020-12-15
2019-04-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74246.276,5520.832,76222.243,155989.351,0.0,27.0,21.333000000000002,13.4,0.0,2.7,2020-12-15
2019-04-29,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69164.554,7808.05,72360.668,149333.272,0.0,26.333000000000002,22.778000000000002,15.4,11.5,2.3,2020-12-15
2019-04-30,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67212.819,8278.673,78384.674,153876.166,0.0,26.555999999999997,22.444000000000003,14.8,0.5,2.1,2020-12-15
2019-05-01,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74113.811,6550.004,80504.038,161167.853,0.0,27.889,20.222,13.1,0.0,2.1,2020-12-15
2019-05-02,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68773.679,8435.605,78382.483,155591.767,0.0,26.333000000000002,21.778000000000002,14.3,0.0,2.2,2020-12-15
2019-05-03,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68933.524,8375.732,80719.614,158028.87,0.0,25.555999999999997,22.444000000000003,16.3,0.0,2.0,2020-12-15
2019-05-04,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72497.204,6130.739,83105.706,161733.649,0.0,26.221999999999998,22.111,16.4,0.0,1.4,2020-12-15
2019-05-05,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73824.981,5092.185,88929.466,167846.632,0.0,27.555999999999997,21.0,16.6,0.0,1.8,2020-12-15
2019-05-06,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75168.891,6565.453,79145.799,160880.143,0.0,28.221999999999998,20.111,14.0,0.0,2.5,2020-12-15
2019-05-07,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67819.237,7889.4,72767.353,148475.99,0.0,26.444000000000003,22.444000000000003,12.8,0.0,2.1,2020-12-15
2019-05-08,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68133.439,7574.716,78224.748,153932.903,0.0,26.666999999999998,21.889,13.7,0.0,1.4,2020-12-15
2019-05-09,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68307.045,8325.713,79212.028,155844.787,0.0,27.555999999999997,20.444000000000003,14.6,0.0,1.7,2020-12-15
2019-05-10,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67319.602,7828.35,79565.514,154713.466,0.0,26.444000000000003,21.666999999999998,14.6,0.0,1.4,2020-12-15
2019-05-11,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71585.203,6142.465,81699.901,159427.568,0.0,26.666999999999998,22.444000000000003,15.4,0.0,1.7,2020-12-15
2019-05-12,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73001.753,4589.813,81977.197,159568.763,0.0,27.778000000000002,20.889,16.4,0.0,1.6,2020-12-15
2019-05-13,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67806.697,7044.151,72248.026,147098.874,0.0,27.666999999999998,20.778000000000002,18.5,0.0,1.3,2020-12-15
2019-05-14,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67238.727,7527.55,78580.973,153347.25,0.0,27.111,21.221999999999998,18.9,0.0,1.6,2020-12-15
2019-05-15,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67335.173,7695.75,80725.266,155756.19,0.0,26.444000000000003,21.666999999999998,20.0,0.0,1.8,2020-12-15
2019-05-16,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65674.948,8004.743,83679.227,157358.918,0.0,26.778000000000002,20.778000000000002,20.1,0.0,1.9,2020-12-15
2019-05-17,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66601.364,7978.881,82156.792,156737.037,0.0,25.555999999999997,23.221999999999998,19.6,8.0,3.0,2020-12-15
2019-05-18,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,75330.968,5820.485,79705.503,160856.956,0.0,26.666999999999998,22.555999999999997,21.3,3.5,4.3,2020-12-15
2019-05-19,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,74288.182,5110.125,75633.418,155031.725,0.0,28.111,20.111,22.1,0.0,3.0,2020-12-15
2019-05-20,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67135.964,7694.028,69274.113,144104.104,0.0,29.555999999999997,20.444000000000003,15.7,1.0,2.8,2020-12-15
2019-05-21,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65995.276,7390.257,78742.656,152128.188,0.0,31.0,22.221999999999998,17.3,0.0,2.7,2020-12-15
2019-05-22,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,64382.786,7241.408,79132.507,150756.701,0.0,31.111,22.221999999999998,22.7,0.0,4.0,2020-12-15
2019-05-23,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65700.118,6594.788,76773.646,149068.553,0.0,30.889,22.778000000000002,25.2,0.0,4.3,2020-12-15
2019-05-24,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65915.665,7356.07,79479.515,152751.251,0.0,30.444000000000003,22.444000000000003,26.9,0.0,4.2,2020-12-15
2019-05-25,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69432.691,5571.16,82763.147,157766.997,0.0,30.221999999999998,23.111,23.2,0.0,2.0,2020-12-15
2019-05-26,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70015.858,5091.655,79189.547,154297.06,0.0,30.444000000000003,23.889,22.3,0.0,2.2,2020-12-15
2019-05-27,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,70038.063,7181.668,70816.507,148036.239,0.0,30.889,23.555999999999997,19.6,34.0,4.7,2020-12-15
2019-05-28,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,67113.928,7499.244,76139.871,150753.043,0.0,31.111,23.221999999999998,16.4,0.0,1.3,2020-12-15
2019-05-29,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65613.288,7930.704,76227.647,149771.639,0.0,31.0,22.111,20.0,0.0,1.8,2020-12-15
2019-05-30,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,64398.82,7856.747,78001.891,150257.458,0.0,31.111,22.666999999999998,20.2,0.0,1.3,2020-12-15
2019-05-31,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,60229.471,7546.187,80731.166,148506.823,0.0,30.666999999999998,22.555999999999997,16.3,2.0,2.0,2020-12-15
2019-06-01,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,71876.53,6639.135,79998.264,158513.929,0.0,30.0,27.666999999999998,17.7,0.0,1.4,2020-12-15
2019-06-02,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73647.009,5299.095,82458.262,161404.367,0.0,31.221999999999998,21.666999999999998,18.6,0.0,1.4,2020-12-15
2019-06-03,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69001.736,8503.013,70598.88,148103.629,0.0,30.889,23.555999999999997,19.4,0.0,1.4,2020-12-15
2019-06-04,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66006.451,8673.025,73382.409,148061.886,0.0,30.444000000000003,23.444000000000003,21.9,0.0,1.9,2020-12-15
2019-06-05,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66439.442,9098.97,75419.249,150957.66,0.0,30.0,24.333000000000002,21.7,0.0,1.5,2020-12-15
2019-06-06,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,73324.378,6440.359,75004.932,154769.669,0.0,31.111,22.666999999999998,22.0,15.0,3.2,2020-12-15
2019-06-07,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,69589.095,8794.57,73050.625,151434.29,0.0,30.333000000000002,22.889,18.6,0.5,4.9,2020-12-15
2019-06-08,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,68947.618,6856.572,83752.17,159556.361,0.0,30.555999999999997,23.333000000000002,19.5,0.0,1.6,2020-12-15
2019-06-09,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,72828.866,5823.27,79843.75,158495.886,0.0,31.666999999999998,21.666999999999998,19.6,0.0,2.3,2020-12-15
2019-06-10,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66753.654,9028.194,71982.375,147764.223,0.0,30.666999999999998,22.333000000000002,18.8,0.0,2.3,2020-12-15
2019-06-11,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,65183.38,8593.075,71906.794,145683.249,0.0,31.333000000000002,21.778000000000002,19.4,0.0,2.0,2020-12-15
2019-06-12,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,62964.763,8845.84,73924.07,145734.673,0.0,30.444000000000003,23.111,18.5,0.0,1.5,2020-12-15
2019-06-13,Á¦ÁÖ½Ã,ÀÌÈ£µ¿,66502.36,8980.702,74622.277,150105.339,0.0,30.889,22.666999999999998,20.2,0.0,2.3,2020-12-15
